customer_id,month,mrr
CUST3147,2024-07-01,60
CUST3147,2024-08-01,60
CUST3147,2024-09-01,60
CUST3148,2024-12-01,100
CUST3148,2025-01-01,100
CUST3148,2025-02-01,80
CUST3148,2025-03-01,80
CUST3148,2025-04-01,80
CUST3148,2025-05-01,100
CUST3148,2025-06-01,100
CUST3148,2025-07-01,100
CUST3148,2025-07-01,100
CUST3148,2025-08-01,100
CUST3148,2025-09-01,100
CUST3148,2025-10-01,100
CUST3148,2025-11-01,80
CUST3148,2025-12-01,60
CUST3148,2026-01-01,60
CUST3148,2026-02-01,60
CUST3148,2026-03-01,40
CUST3148,2026-04-01,40
CUST3148,2026-05-01,40
CUST3149,2025-01-01,50
CUST3149,2025-02-01,50
CUST3150,2024-01-01,100
CUST3150,2024-02-01,100
CUST3150,2024-03-01,80
CUST3150,2024-04-01,80
CUST3150,2024-05-01,80
CUST3150,2024-06-01,80
CUST3151,2025-02-01,20
CUST3151,2025-03-01,40
CUST3151,2025-04-01,20
CUST3151,2025-05-01,20
CUST3151,2025-06-01,20
CUST3151,2025-07-01,40
CUST3152,2025-02-01,20
CUST3152,2025-03-01,40
CUST3152,2025-04-01,20
CUST3152,2025-05-01,20
CUST3152,2025-06-01,20
CUST3152,2025-07-01,20
CUST3152,2025-08-01,20
CUST3152,2025-09-01,20
CUST3152,2025-10-01,20
CUST3152,2025-11-01,20
CUST3152,2025-12-01,20
CUST3152,2026-01-01,20
CUST3152,2026-02-01,20
CUST3153,2024-02-01,40
CUST3153,2024-03-01,40
CUST3153,2024-04-01,40
CUST3153,2024-05-01,40
CUST3154,2024-12-01,100
CUST3154,2025-01-01,100
CUST3154,2025-02-01,100
CUST3154,2025-03-01,100
CUST3154,2025-04-01,100
CUST3154,2025-05-01,100
CUST3155,2024-03-01,100
CUST3155,2024-04-01,100
CUST3155,2024-05-01,100
CUST3155,2024-06-01,100
CUST3155,2024-07-01,100
CUST3156,2025-02-01,50
CUST3156,2025-03-01,50
CUST3156,2025-04-01,50
CUST3156,2025-05-01,50
CUST3156,2025-06-01,50
CUST3156,2025-07-01,30
CUST3156,2025-08-01,10
CUST3156,2025-09-01,30
CUST3156,2025-10-01,10
CUST3156,2025-11-01,10
CUST3156,2025-12-01,10
CUST3156,2026-01-01,10
CUST3156,2026-02-01,10
CUST3156,2026-03-01,10
CUST3156,2026-04-01,10
CUST3156,2026-05-01,10
CUST3157,2024-12-01,20
CUST3157,2025-01-01,40
CUST3157,2025-02-01,60
CUST3157,2025-03-01,60
CUST3157,2025-04-01,60
CUST3157,2025-05-01,40
CUST3157,2025-06-01,40
CUST3157,2025-07-01,60
CUST3157,2025-08-01,60
CUST3157,2025-09-01,40
CUST3158,2024-07-01,50
CUST3158,2024-08-01,50
CUST3158,2024-09-01,50
CUST3158,2024-10-01,50
CUST3158,2024-11-01,50
CUST3158,2024-12-01,50
CUST3158,2025-01-01,50
CUST3158,2025-02-01,50
CUST3158,2025-03-01,50
CUST3158,2025-04-01,50
CUST3158,2025-05-01,30
CUST3158,2025-06-01,30
CUST3158,2025-07-01,30
CUST3158,2025-08-01,30
CUST3158,2025-09-01,50
CUST3158,2025-10-01,50
CUST3158,2025-11-01,30
CUST3159,2024-11-01,100
CUST3159,2024-12-01,80
CUST3159,2025-01-01,80
CUST3159,2025-02-01,80
CUST3159,2025-03-01,80
CUST3160,2024-02-01,50
CUST3160,2024-03-01,70
CUST3160,2024-04-01,70
CUST3160,2024-05-01,70
CUST3160,2024-06-01,70
CUST3160,2024-07-01,70
CUST3160,2024-08-01,70
CUST3161,2025-01-01,100
CUST3161,2025-02-01,80
CUST3161,2025-03-01,80
CUST3161,2025-04-01,80
CUST3161,2025-05-01,100
CUST3161,2025-06-01,100
CUST3161,2025-07-01,100
CUST3161,2025-08-01,100
CUST3161,2025-09-01,100
CUST3161,2025-10-01,100
CUST3161,2025-11-01,100
CUST3161,2025-12-01,100
CUST3161,2025-12-01,80
CUST3161,2026-01-01,80
CUST3161,2026-03-01,100
CUST3161,2026-03-01,100
CUST3161,2026-04-01,100
CUST3161,2026-05-01,100
CUST3161,2026-06-01,100
CUST3161,2026-07-01,100
CUST3161,2026-08-01,100
CUST3161,2026-09-01,100
CUST3161,2026-10-01,100
CUST3162,2024-11-01,30
CUST3162,2024-12-01,30
CUST3162,2025-01-01,30
CUST3162,2025-02-01,50
CUST3162,2025-03-01,70
CUST3162,2025-04-01,70
CUST3162,2025-05-01,70
CUST3162,2025-06-01,90
CUST3162,2025-07-01,90
CUST3162,2025-08-01,90
CUST3162,2025-09-01,90
CUST3162,2025-10-01,110
CUST3162,2025-11-01,110
CUST3162,2025-12-01,90
CUST3162,2026-01-01,110
CUST3162,2026-02-01,110
CUST3162,2026-03-01,110
CUST3162,2026-04-01,110
CUST3162,2026-05-01,110
CUST3162,2026-06-01,110
CUST3162,2026-07-01,110
CUST3162,2026-08-01,110
CUST3163,2024-12-01,100
CUST3163,2025-01-01,100
CUST3163,2025-02-01,80
CUST3163,2025-03-01,80
CUST3163,2025-04-01,80
CUST3163,2025-05-01,80
CUST3163,2025-06-01,80
CUST3163,2025-07-01,80
CUST3163,2025-08-01,80
CUST3163,2025-09-01,80
CUST3163,2025-10-01,80
CUST3163,2025-11-01,100
CUST3163,2025-12-01,100
CUST3163,2026-01-01,80
CUST3163,2026-02-01,80
CUST3163,2026-03-01,80
CUST3163,2026-04-01,80
CUST3163,2026-05-01,80
CUST3163,2026-06-01,80
CUST3163,2026-07-01,100
CUST3163,2026-08-01,100
CUST3163,2026-09-01,100
CUST3163,2026-10-01,100
CUST3164,2024-07-01,70
CUST3164,2024-08-01,90
CUST3164,2024-09-01,70
CUST3164,2024-10-01,70
CUST3164,2024-11-01,70
CUST3164,2024-12-01,70
CUST3165,2025-01-01,80
CUST3166,2025-02-01,70
CUST3166,2025-03-01,70
CUST3166,2025-04-01,70
CUST3166,2025-05-01,90
CUST3166,2025-06-01,70
CUST3166,2025-07-01,70
CUST3166,2025-08-01,50
CUST3166,2025-09-01,50
CUST3166,2025-10-01,50
CUST3166,2025-11-01,30
CUST3166,2025-12-01,30
CUST3166,2026-01-01,30
CUST3166,2026-02-01,30
CUST3166,2026-03-01,50
CUST3166,2026-04-01,50
CUST3167,2024-12-01,100
CUST3167,2025-01-01,100
CUST3167,2025-02-01,80
CUST3168,2025-03-01,30
CUST3168,2025-04-01,30
CUST3169,2024-12-01,100
CUST3169,2025-01-01,80
CUST3169,2025-02-01,80
CUST3169,2025-03-01,80
CUST3169,2025-04-01,60
CUST3169,2025-05-01,40
CUST3169,2025-06-01,40
CUST3169,2025-07-01,40
CUST3169,2025-08-01,40
CUST3169,2025-09-01,20
CUST3169,2025-10-01,20
CUST3169,2025-11-01,20
CUST3169,2025-12-01,20
CUST3169,2026-01-01,20
CUST3169,2026-02-01,20
CUST3169,2026-03-01,20
CUST3169,2026-04-01,20
CUST3169,2026-05-01,20
CUST3169,2026-06-01,20
CUST3169,2026-07-01,20
CUST3169,2026-08-01,20
CUST3169,2026-09-01,40
CUST3170,2025-02-01,100
CUST3170,2025-03-01,100
CUST3170,2025-04-01,100
CUST3170,2025-05-01,100
CUST3170,2025-06-01,100
CUST3170,2025-07-01,80
CUST3170,2025-08-01,80
CUST3170,2025-09-01,80
CUST3170,2025-10-01,80
CUST3170,2025-11-01,60
CUST3170,2025-12-01,60
CUST3170,2026-01-01,60
CUST3171,2024-09-01,70
CUST3171,2024-10-01,90
CUST3171,2024-11-01,90
CUST3171,2024-12-01,90
CUST3171,2025-01-01,90
CUST3171,2025-02-01,90
CUST3171,2025-03-01,90
CUST3171,2025-04-01,70
CUST3171,2025-05-01,70
CUST3171,2025-06-01,90
CUST3171,2025-07-01,90
CUST3171,2025-08-01,90
CUST3171,2025-09-01,70
CUST3171,2025-10-01,70
CUST3171,2025-11-01,90
CUST3172,2025-02-01,100
CUST3172,2025-03-01,100
CUST3172,2025-04-01,100
CUST3172,2025-05-01,100
CUST3172,2025-06-01,100
CUST3172,2025-07-01,100
CUST3172,2025-08-01,100
CUST3172,2025-09-01,80
CUST3172,2025-10-01,80
CUST3172,2025-11-01,100
CUST3172,2025-12-01,100
CUST3172,2026-01-01,100
CUST3172,2026-02-01,100
CUST3172,2026-03-01,100
CUST3172,2026-04-01,100
CUST3172,2026-05-01,100
CUST3172,2026-06-01,100
CUST3172,2026-07-01,80
CUST3172,2026-08-01,80
CUST3172,2026-09-01,80
CUST3172,2026-10-01,80
CUST3172,2026-11-01,100
CUST3173,2024-12-01,30
CUST3173,2025-01-01,30
CUST3173,2025-02-01,30
CUST3173,2025-03-01,30
CUST3173,2025-04-01,30
CUST3173,2025-05-01,30
CUST3173,2025-06-01,30
CUST3173,2025-07-01,10
CUST3173,2025-08-01,10
CUST3173,2025-09-01,30
CUST3173,2025-10-01,50
CUST3173,2025-11-01,50
CUST3173,2025-12-01,50
CUST3173,2026-01-01,70
CUST3173,2026-02-01,50
CUST3173,2026-03-01,30
CUST3173,2026-04-01,30
CUST3173,2026-05-01,10
CUST3173,2026-06-01,10
CUST3173,2026-07-01,10
CUST3173,2026-08-01,10
CUST3173,2026-09-01,10
CUST3173,2026-10-01,10
CUST3174,2024-07-01,80
CUST3174,2024-08-01,80
CUST3174,2024-09-01,80
CUST3174,2024-10-01,80
CUST3174,2024-11-01,80
CUST3174,2024-12-01,80
CUST3174,2025-01-01,80
CUST3174,2025-02-01,60
CUST3174,2025-03-01,60
CUST3174,2025-04-01,80
CUST3174,2025-05-01,80
CUST3174,2025-06-01,80
CUST3174,2025-07-01,80
CUST3174,2025-08-01,80
CUST3174,2025-09-01,80
CUST3174,2025-10-01,80
CUST3174,2025-11-01,80
CUST3174,2025-12-01,60
CUST3175,2024-02-01,100
CUST3175,2024-03-01,80
CUST3175,2024-04-01,80
CUST3175,2024-05-01,80
CUST3175,2024-06-01,60
CUST3175,2024-07-01,60
CUST3175,2024-08-01,60
CUST3175,2024-09-01,40
CUST3175,2024-10-01,40
CUST3175,2024-11-01,60
CUST3175,2024-12-01,60
CUST3175,2025-01-01,60
CUST3175,2025-02-01,40
CUST3175,2025-03-01,20
CUST3175,2025-04-01,20
CUST3175,2025-05-01,20
CUST3175,2025-06-01,20
CUST3175,2025-07-01,20
CUST3175,2025-08-01,20
CUST3176,2024-08-01,70
CUST3176,2024-09-01,70
CUST3176,2024-10-01,70
CUST3176,2024-11-01,70
CUST3177,2024-01-01,100
CUST3177,2024-02-01,100
CUST3177,2024-03-01,100
CUST3177,2024-04-01,100
CUST3177,2024-05-01,100
CUST3177,2024-06-01,100
CUST3177,2024-07-01,100
CUST3177,2024-08-01,100
CUST3177,2024-09-01,80
CUST3177,2024-10-01,80
CUST3177,2024-11-01,80
CUST3177,2024-12-01,80
CUST3177,2025-01-01,80
CUST3177,2025-02-01,100
CUST3177,2025-03-01,100
CUST3177,2025-04-01,100
CUST3178,2025-03-01,100
CUST3179,2024-11-01,20
CUST3179,2024-12-01,20
CUST3179,2025-01-01,20
CUST3179,2025-02-01,20
CUST3179,2025-03-01,20
CUST3179,2025-04-01,20
CUST3179,2025-05-01,20
CUST3179,2025-06-01,20
CUST3179,2025-07-01,20
CUST3179,2025-08-01,20
CUST3179,2025-09-01,20
CUST3179,2025-10-01,20
CUST3179,2025-11-01,20
CUST3179,2025-12-01,20
CUST3179,2026-01-01,20
CUST3180,2025-01-01,100
CUST3180,2025-02-01,100
CUST3180,2025-03-01,80
CUST3180,2025-04-01,80
CUST3180,2025-05-01,100
CUST3180,2025-06-01,100
CUST3180,2025-07-01,100
CUST3180,2025-08-01,100
CUST3180,2025-09-01,100
CUST3180,2025-10-01,80
CUST3180,2025-11-01,80
CUST3180,2025-12-01,80
CUST3180,2026-01-01,100
CUST3180,2026-02-01,100
CUST3180,2026-03-01,100
CUST3180,2026-04-01,100
CUST3180,2026-05-01,100
CUST3180,2026-06-01,100
CUST3180,2026-07-01,100
CUST3180,2026-08-01,80
CUST3180,2026-09-01,80
CUST3180,2026-10-01,80
CUST3180,2026-11-01,60
CUST3181,2024-03-01,50
CUST3181,2024-04-01,50
CUST3181,2024-05-01,50
CUST3181,2024-06-01,50
CUST3181,2024-07-01,50
CUST3181,2024-08-01,50
CUST3181,2024-09-01,50
CUST3181,2024-10-01,50
CUST3181,2024-10-01,50
CUST3181,2024-11-01,50
CUST3181,2024-12-01,50
CUST3181,2025-01-01,50
CUST3181,2025-02-01,50
CUST3182,2024-01-01,100
CUST3182,2024-02-01,100
CUST3182,2024-03-01,100
CUST3182,2024-04-01,100
CUST3182,2024-05-01,100
CUST3182,2024-06-01,80
CUST3182,2024-07-01,80
CUST3183,2024-11-01,50
CUST3183,2024-12-01,30
CUST3183,2025-01-01,10
CUST3183,2025-02-01,10
CUST3183,2025-03-01,10
CUST3183,2025-04-01,10
CUST3183,2025-05-01,10
CUST3183,2025-06-01,10
CUST3183,2025-07-01,10
CUST3183,2025-08-01,10
CUST3183,2025-09-01,10
CUST3183,2025-10-01,10
CUST3183,2025-11-01,10
CUST3183,2025-12-01,10
CUST3184,2025-04-01,100
CUST3184,2025-05-01,100
CUST3184,2025-06-01,100
CUST3184,2025-07-01,100
CUST3184,2025-08-01,100
CUST3184,2025-09-01,100
CUST3184,2025-10-01,100
CUST3184,2025-11-01,100
CUST3184,2025-12-01,100
CUST3184,2026-01-01,100
CUST3184,2026-02-01,100
CUST3184,2026-03-01,100
CUST3184,2026-04-01,100
CUST3185,2025-05-01,30
CUST3185,2025-06-01,10
CUST3185,2025-07-01,10
CUST3185,2025-08-01,30
CUST3185,2025-09-01,30
CUST3185,2025-10-01,30
CUST3185,2025-11-01,30
CUST3185,2025-12-01,30
CUST3185,2026-01-01,30
CUST3185,2026-02-01,30
CUST3185,2026-03-01,30
CUST3185,2026-04-01,30
CUST3185,2026-05-01,50
CUST3185,2026-06-01,50
CUST3186,2024-05-01,50
CUST3186,2024-06-01,70
CUST3186,2024-07-01,70
CUST3186,2024-08-01,90
CUST3186,2024-09-01,110
CUST3186,2024-10-01,110
CUST3186,2024-11-01,110
CUST3186,2024-12-01,110
CUST3186,2025-01-01,110
CUST3186,2025-02-01,110
CUST3186,2025-03-01,110
CUST3186,2025-04-01,110
CUST3186,2025-05-01,110
CUST3186,2025-06-01,110
CUST3186,2025-07-01,110
CUST3186,2025-08-01,110
CUST3186,2025-09-01,110
CUST3186,2025-10-01,110
CUST3187,2024-02-01,50
CUST3187,2024-03-01,30
CUST3187,2024-04-01,10
CUST3187,2024-05-01,10
CUST3187,2024-06-01,10
CUST3187,2024-07-01,10
CUST3187,2024-08-01,10
CUST3187,2024-09-01,10
CUST3187,2024-10-01,10
CUST3187,2024-11-01,10
CUST3187,2024-12-01,10
CUST3187,2025-01-01,10
CUST3188,2025-04-01,40
CUST3188,2025-05-01,40
CUST3188,2025-06-01,40
CUST3188,2025-07-01,40
CUST3188,2025-08-01,20
CUST3188,2025-09-01,20
CUST3188,2025-10-01,20
CUST3188,2025-11-01,20
CUST3188,2025-12-01,20
CUST3188,2026-01-01,20
CUST3188,2026-02-01,40
CUST3188,2026-03-01,40
CUST3189,2025-05-01,80
CUST3189,2025-06-01,80
CUST3189,2025-07-01,80
CUST3189,2025-08-01,80
CUST3189,2025-09-01,80
CUST3189,2025-10-01,80
CUST3189,2025-11-01,80
CUST3189,2025-12-01,100
CUST3189,2026-01-01,100
CUST3189,2026-02-01,100
CUST3189,2026-03-01,80
CUST3189,2026-04-01,80
CUST3189,2026-05-01,80
CUST3189,2026-06-01,80
CUST3189,2026-07-01,100
CUST3190,2025-05-01,30
CUST3190,2025-06-01,30
CUST3190,2025-07-01,30
CUST3190,2025-08-01,30
CUST3190,2025-09-01,30
CUST3190,2025-10-01,50
CUST3190,2025-11-01,50
CUST3190,2025-12-01,50
CUST3191,2024-10-01,20
CUST3191,2024-11-01,20
CUST3191,2024-12-01,20
CUST3191,2025-01-01,40
CUST3191,2025-02-01,40
CUST3192,2024-01-01,20
CUST3193,2024-07-01,40
CUST3193,2024-07-01,40
CUST3194,2024-08-01,100
CUST3194,2024-09-01,100
CUST3194,2024-10-01,100
CUST3194,2024-11-01,100
CUST3194,2024-12-01,100
CUST3194,2025-01-01,100
CUST3194,2025-02-01,100
CUST3194,2025-03-01,100
CUST3194,2025-04-01,100
CUST3195,2024-11-01,50
CUST3196,2025-04-01,50
CUST3196,2025-05-01,70
CUST3196,2025-06-01,70
CUST3196,2025-07-01,50
CUST3196,2025-08-01,50
CUST3196,2025-09-01,50
CUST3196,2025-10-01,50
CUST3196,2025-11-01,50
CUST3196,2025-12-01,70
CUST3196,2026-01-01,70
CUST3196,2026-02-01,50
CUST3196,2026-03-01,50
CUST3196,2026-04-01,50
CUST3196,2026-05-01,50
CUST3196,2026-06-01,70
CUST3196,2026-07-01,70
CUST3197,2024-02-01,20
CUST3197,2024-03-01,20
CUST3197,2024-04-01,20
CUST3197,2024-05-01,20
CUST3197,2024-06-01,20
CUST3197,2024-07-01,20
CUST3197,2024-08-01,20
CUST3197,2024-08-01,20
CUST3197,2024-09-01,20
CUST3197,2024-10-01,20
CUST3197,2024-11-01,40
CUST3197,2024-12-01,40
CUST3197,2025-01-01,60
CUST3197,2025-02-01,80
CUST3197,2025-03-01,80
CUST3197,2025-04-01,80
CUST3197,2025-05-01,100
CUST3197,2025-06-01,100
CUST3197,2025-07-01,80
CUST3198,2025-04-01,50
CUST3198,2025-05-01,70
CUST3198,2025-06-01,70
CUST3198,2025-07-01,70
CUST3199,2024-05-01,100
CUST3199,2024-06-01,80
CUST3199,2024-07-01,100
CUST3199,2024-08-01,100
CUST3199,2024-09-01,100
CUST3199,2024-10-01,100
CUST3199,2024-11-01,80
CUST3199,2024-12-01,80
CUST3199,2025-01-01,100
CUST3199,2025-02-01,100
CUST3199,2025-03-01,80
CUST3199,2025-04-01,80
CUST3199,2025-05-01,80
CUST3199,2025-06-01,80
CUST3199,2025-07-01,80
CUST3199,2025-08-01,80
CUST3199,2025-09-01,80
CUST3199,2025-10-01,80
CUST3199,2025-11-01,80
CUST3199,2025-12-01,80
CUST3199,2026-01-01,80
CUST3199,2026-02-01,80
CUST3199,2026-03-01,60
CUST3200,2024-12-01,20
CUST3200,2025-01-01,20
CUST3200,2025-02-01,40
CUST3200,2025-03-01,40
CUST3200,2025-04-01,20
CUST3200,2025-05-01,20
CUST3200,2025-06-01,20
CUST3200,2025-07-01,20
CUST3200,2025-08-01,20
CUST3200,2025-09-01,20
CUST3200,2025-10-01,20
CUST3200,2025-11-01,20
CUST3200,2025-12-01,20
CUST3200,2025-12-01,20
CUST3200,2026-01-01,20
CUST3200,2026-03-01,40
CUST3200,2026-03-01,40
CUST3201,2024-07-01,80
CUST3201,2024-07-01,80
CUST3201,2024-08-01,80
CUST3201,2024-09-01,80
CUST3201,2024-10-01,80
CUST3201,2024-11-01,60
CUST3201,2024-12-01,60
CUST3201,2025-01-01,60
CUST3201,2025-02-01,60
CUST3201,2025-03-01,40
CUST3201,2025-04-01,40
CUST3201,2025-05-01,40
CUST3201,2025-06-01,40
CUST3201,2025-07-01,40
CUST3201,2025-08-01,40
CUST3202,2024-07-01,70
CUST3202,2024-08-01,70
CUST3202,2024-09-01,70
CUST3202,2024-10-01,90
CUST3202,2024-11-01,70
CUST3202,2024-12-01,70
CUST3203,2024-04-01,50
CUST3203,2024-05-01,50
CUST3203,2024-06-01,50
CUST3204,2024-01-01,20
CUST3204,2024-02-01,20
CUST3204,2024-03-01,20
CUST3204,2024-04-01,20
CUST3204,2024-05-01,40
CUST3204,2024-06-01,40
CUST3204,2024-07-01,20
CUST3204,2024-08-01,20
CUST3204,2024-09-01,20
CUST3204,2024-10-01,20
CUST3204,2024-11-01,20
CUST3204,2024-12-01,40
CUST3204,2024-12-01,20
CUST3204,2025-01-01,20
CUST3204,2025-03-01,20
CUST3204,2025-03-01,40
CUST3204,2025-04-01,40
CUST3204,2025-05-01,40
CUST3204,2025-06-01,40
CUST3204,2025-07-01,40
CUST3205,2025-05-01,20
CUST3205,2025-06-01,20
CUST3205,2025-07-01,20
CUST3205,2025-08-01,20
CUST3205,2025-09-01,20
CUST3205,2025-10-01,20
CUST3205,2025-11-01,20
CUST3205,2025-12-01,20
CUST3205,2026-01-01,40
CUST3205,2026-02-01,40
CUST3205,2026-03-01,40
CUST3206,2024-10-01,100
CUST3206,2024-11-01,100
CUST3206,2024-12-01,100
CUST3206,2025-01-01,100
CUST3206,2025-02-01,100
CUST3206,2025-03-01,100
CUST3206,2025-04-01,80
CUST3206,2025-05-01,80
CUST3206,2025-06-01,100
CUST3206,2025-07-01,100
CUST3206,2025-08-01,100
CUST3206,2025-09-01,100
CUST3207,2024-10-01,50
CUST3207,2024-11-01,50
CUST3207,2024-12-01,50
CUST3207,2025-01-01,50
CUST3207,2025-02-01,70
CUST3207,2025-03-01,90
CUST3207,2025-04-01,90
CUST3207,2025-05-01,70
CUST3207,2025-06-01,70
CUST3207,2025-07-01,70
CUST3208,2024-03-01,40
CUST3208,2024-04-01,40
CUST3208,2024-05-01,40
CUST3208,2024-06-01,40
CUST3208,2024-07-01,40
CUST3208,2024-08-01,60
CUST3209,2025-01-01,80
CUST3209,2025-02-01,80
CUST3209,2025-03-01,80
CUST3209,2025-04-01,80
CUST3209,2025-05-01,60
CUST3209,2025-06-01,60
CUST3209,2025-07-01,60
CUST3209,2025-08-01,60
CUST3209,2025-09-01,60
CUST3209,2025-10-01,60
CUST3209,2025-11-01,60
CUST3209,2025-12-01,80
CUST3209,2026-01-01,80
CUST3209,2026-02-01,80
CUST3209,2026-03-01,100
CUST3209,2026-04-01,100
CUST3209,2026-05-01,100
CUST3209,2026-06-01,100
CUST3209,2026-07-01,100
CUST3209,2026-08-01,100
CUST3209,2026-09-01,100
CUST3210,2025-05-01,20
CUST3210,2025-06-01,20
CUST3210,2025-07-01,20
CUST3210,2025-08-01,20
CUST3211,2024-11-01,100
CUST3211,2024-12-01,100
CUST3211,2025-01-01,100
CUST3211,2025-02-01,100
CUST3211,2025-03-01,100
CUST3211,2025-04-01,100
CUST3211,2025-05-01,100
CUST3211,2025-06-01,100
CUST3211,2025-07-01,100
CUST3211,2025-08-01,100
CUST3211,2025-09-01,80
CUST3211,2025-10-01,80
CUST3211,2025-11-01,80
CUST3211,2025-12-01,80
CUST3212,2024-04-01,50
CUST3212,2024-05-01,30
CUST3212,2024-06-01,30
CUST3212,2024-07-01,30
CUST3212,2024-08-01,30
CUST3212,2024-09-01,30
CUST3212,2024-10-01,30
CUST3213,2024-06-01,20
CUST3213,2024-07-01,20
CUST3213,2024-08-01,20
CUST3213,2024-09-01,40
CUST3213,2024-10-01,60
CUST3213,2024-11-01,60
CUST3213,2024-12-01,40
CUST3213,2025-01-01,40
CUST3213,2025-02-01,20
CUST3213,2025-03-01,20
CUST3213,2025-04-01,20
CUST3213,2025-05-01,20
CUST3213,2025-06-01,20
CUST3214,2024-08-01,40
CUST3214,2024-09-01,60
CUST3214,2024-10-01,40
CUST3214,2024-11-01,20
CUST3214,2024-12-01,20
CUST3214,2025-01-01,20
CUST3214,2025-02-01,20
CUST3214,2025-03-01,40
CUST3214,2025-04-01,40
CUST3214,2025-05-01,40
CUST3214,2025-06-01,40
CUST3214,2025-07-01,40
CUST3214,2025-08-01,40
CUST3214,2025-09-01,40
CUST3215,2024-12-01,100
CUST3215,2025-01-01,100
CUST3215,2025-02-01,100
CUST3215,2025-03-01,100
CUST3215,2025-04-01,80
CUST3215,2025-05-01,60
CUST3215,2025-06-01,60
CUST3215,2025-07-01,60
CUST3215,2025-08-01,80
CUST3215,2025-09-01,80
CUST3215,2025-10-01,60
CUST3216,2025-03-01,20
CUST3216,2025-04-01,20
CUST3216,2025-05-01,20
CUST3216,2025-06-01,20
CUST3216,2025-07-01,20
CUST3216,2025-08-01,40
CUST3216,2025-09-01,40
CUST3216,2025-10-01,40
CUST3216,2025-11-01,40
CUST3216,2025-12-01,40
CUST3216,2026-01-01,40
CUST3217,2025-05-01,50
CUST3217,2025-06-01,50
CUST3217,2025-07-01,70
CUST3217,2025-08-01,70
CUST3217,2025-09-01,90
CUST3217,2025-10-01,90
CUST3217,2025-11-01,90
CUST3217,2025-12-01,90
CUST3217,2025-12-01,70
CUST3217,2026-01-01,70
CUST3217,2026-03-01,70
CUST3217,2026-03-01,90
CUST3217,2026-04-01,110
CUST3217,2026-05-01,110
CUST3217,2026-06-01,110
CUST3217,2026-07-01,110
CUST3217,2026-08-01,110
CUST3217,2026-09-01,110
CUST3217,2026-10-01,110
CUST3217,2026-11-01,90
CUST3218,2024-11-01,20
CUST3218,2024-12-01,20
CUST3218,2025-01-01,20
CUST3218,2025-02-01,20
CUST3218,2025-03-01,20
CUST3218,2025-04-01,40
CUST3218,2025-05-01,40
CUST3218,2025-06-01,40
CUST3218,2025-07-01,40
CUST3218,2025-08-01,40
CUST3218,2025-09-01,40
CUST3218,2025-10-01,40
CUST3218,2025-11-01,40
CUST3218,2025-12-01,20
CUST3218,2026-01-01,40
CUST3218,2026-02-01,20
CUST3218,2026-03-01,20
CUST3218,2026-04-01,20
CUST3218,2026-05-01,40
CUST3218,2026-06-01,20
CUST3218,2026-07-01,20
CUST3219,2024-08-01,80
CUST3219,2024-09-01,80
CUST3219,2024-10-01,80
CUST3219,2024-11-01,80
CUST3219,2024-12-01,80
CUST3219,2025-01-01,60
CUST3219,2025-02-01,60
CUST3219,2025-03-01,80
CUST3219,2025-04-01,80
CUST3220,2024-05-01,100
CUST3220,2024-06-01,80
CUST3220,2024-07-01,60
CUST3220,2024-08-01,60
CUST3220,2024-08-01,60
CUST3220,2024-09-01,60
CUST3220,2024-10-01,60
CUST3220,2024-11-01,60
CUST3220,2024-12-01,60
CUST3220,2025-01-01,60
CUST3220,2025-02-01,80
CUST3220,2025-03-01,80
CUST3220,2025-04-01,80
CUST3220,2025-05-01,60
CUST3220,2025-06-01,40
CUST3220,2025-07-01,40
CUST3220,2025-08-01,40
CUST3220,2025-09-01,40
CUST3220,2025-10-01,40
CUST3220,2025-11-01,60
CUST3220,2025-12-01,60
CUST3220,2026-01-01,60
CUST3220,2026-02-01,60
CUST3220,2026-03-01,60
CUST3221,2024-12-01,20
CUST3221,2025-01-01,20
CUST3222,2024-06-01,50
CUST3222,2024-07-01,50
CUST3222,2024-08-01,50
CUST3222,2024-09-01,30
CUST3222,2024-10-01,30
CUST3222,2024-10-01,30
CUST3222,2024-11-01,10
CUST3222,2024-12-01,10
CUST3222,2025-01-01,10
CUST3222,2025-02-01,10
CUST3222,2025-03-01,10
CUST3222,2025-04-01,10
CUST3222,2025-05-01,10
CUST3222,2025-06-01,10
CUST3222,2025-07-01,30
CUST3222,2025-08-01,30
CUST3222,2025-09-01,30
CUST3222,2025-10-01,50
CUST3222,2025-11-01,50
CUST3223,2024-08-01,50
CUST3223,2024-09-01,70
CUST3223,2024-10-01,70
CUST3223,2024-11-01,70
CUST3223,2024-12-01,90
CUST3223,2025-01-01,90
CUST3223,2025-02-01,70
CUST3223,2025-03-01,50
CUST3223,2025-04-01,50
CUST3223,2025-05-01,70
CUST3223,2025-06-01,70
CUST3223,2025-07-01,70
CUST3223,2025-08-01,70
CUST3223,2025-09-01,70
CUST3223,2025-10-01,70
CUST3223,2025-11-01,70
CUST3223,2025-12-01,70
CUST3223,2026-01-01,70
CUST3223,2026-02-01,70
CUST3223,2026-03-01,50
CUST3223,2026-04-01,50
CUST3224,2024-05-01,40
CUST3224,2024-06-01,40
CUST3224,2024-07-01,40
CUST3224,2024-08-01,40
CUST3224,2024-09-01,60
CUST3224,2024-10-01,60
CUST3224,2024-11-01,60
CUST3224,2024-12-01,40
CUST3224,2025-01-01,40
CUST3224,2025-02-01,40
CUST3224,2025-03-01,40
