customer_id,plan_tier,start_date,end_date,mrr,region,acquisition_channel,downgrade_flag,downgrade_date
CUST2338,Premium,2024-08-10,2026-09-08,100,Europe,Paid Ads,0,
CUST2339,Basic,2025-02-22,2026-04-11,20,APAC,Referral,0,
CUST2340,Basic,2025-04-26,2025-09-14,20,LATAM,Paid Ads,0,
CUST2341,Standard,2024-02-22,2024-10-13,50,APAC,Referral,0,
CUST2342,Premium,2025-03-18,2025-10-18,100,Europe,Referral,0,
CUST2343,Basic,2024-06-25,2025-04-30,20,Europe,Referral,0,
CUST2344,Premium,2024-07-21,2025-01-21,100,Europe,Referral,0,
CUST2345,Standard,2025-05-13,2026-05-01,50,Europe,Paid Ads,0,
CUST2346,Premium,2024-03-07,2024-07-02,100,North America,Organic,1,2024-06-26
CUST2347,Basic,2024-11-16,2025-12-16,20,APAC,Organic,0,
CUST2348,Basic,2024-03-08,2025-04-13,20,Europe,Partnership,0,
CUST2349,Standard,2024-12-12,2027-01-01,50,LATAM,Referral,0,
CUST2350,Standard,2024-06-04,2024-12-18,50,North America,Paid Ads,0,
CUST2351,Premium,2025-04-25,2027-05-11,100,LATAM,Paid Ads,0,
CUST2352,Premium,2024-05-30,2025-09-27,100,Europe,Organic,1,2024-06-20
CUST2353,Basic,2025-01-23,2026-06-25,20,LATAM,Referral,0,
CUST2354,Basic,2024-07-05,2025-11-05,20,APAC,Referral,0,
CUST2355,Standard,2024-03-28,2025-05-10,50,APAC,Partnership,1,2024-06-06
CUST2356,Premium,2024-06-02,2024-10-23,100,APAC,Referral,0,
CUST2357,Premium,2024-10-26,2026-11-23,100,Europe,Partnership,0,
CUST2358,Basic,2024-01-17,2025-11-13,20,APAC,Referral,0,
CUST2359,Standard,2024-09-15,2025-04-29,50,Europe,Partnership,0,
CUST2360,Premium,2024-11-22,2025-06-10,100,North America,Referral,1,2025-01-23
CUST2361,Premium,2025-04-04,2026-07-21,100,APAC,Partnership,0,
CUST2362,Standard,2024-12-06,2026-07-23,50,LATAM,Organic,1,2024-12-17
CUST2363,Premium,2025-01-24,2025-09-15,100,North America,Partnership,0,
CUST2364,Standard,2024-10-03,2026-10-16,50,LATAM,Organic,0,
CUST2365,Standard,2024-12-16,2025-05-30,50,LATAM,Referral,0,
CUST2366,Premium,2025-05-15,2026-03-29,100,APAC,Paid Ads,0,
CUST2367,Standard,2024-04-26,2024-06-18,50,North America,Partnership,0,
CUST2368,Basic,2024-06-30,2025-08-16,20,Europe,Organic,1,2025-04-19
CUST2369,Basic,2024-01-10,2026-02-18,20,North America,Organic,1,2024-12-25
CUST2370,Premium,2025-04-16,2027-02-21,100,North America,Paid Ads,0,
CUST2371,Premium,2024-02-27,2026-03-19,100,North America,Organic,1,2024-05-21
CUST2372,Basic,2024-01-04,2025-04-21,20,North America,Organic,0,
CUST2373,Basic,2024-03-22,2025-05-22,20,Europe,Organic,0,
CUST2374,Premium,2024-07-21,2026-08-15,100,Europe,Referral,0,
CUST2375,Premium,2024-10-21,2026-12-09,100,Europe,Referral,0,
CUST2376,Basic,2024-01-07,2024-04-27,20,LATAM,Paid Ads,0,
CUST2377,Basic,2024-07-12,2026-07-28,20,APAC,Paid Ads,1,2024-09-28
CUST2378,Basic,2024-08-21,2025-03-05,20,Europe,Partnership,0,
CUST2379,Premium,2024-10-19,2025-06-29,100,APAC,Referral,0,
CUST2380,Standard,2024-09-14,2025-07-29,50,Europe,Organic,0,
CUST2381,Basic,2025-05-20,2026-06-06,20,North America,Organic,0,
CUST2382,Basic,2025-04-01,2025-05-13,20,LATAM,Organic,0,
CUST2383,Premium,2025-01-05,2027-01-19,100,North America,Partnership,0,
CUST2384,Premium,2024-11-22,2026-03-28,100,North America,Partnership,0,
CUST2385,Standard,2024-11-03,2027-01-23,50,APAC,Referral,0,
CUST2386,Premium,2024-06-23,2024-09-04,100,Europe,Paid Ads,0,
CUST2387,Standard,2024-11-28,2027-03-23,50,LATAM,Referral,0,
CUST2388,Standard,2025-04-08,2025-10-11,50,LATAM,Referral,1,2025-07-16
CUST2389,Standard,2024-11-20,2026-01-14,50,North America,Paid Ads,0,
CUST2390,Premium,2025-01-09,2025-02-22,100,Europe,Referral,0,
CUST2391,Premium,2024-07-07,2025-03-16,100,Europe,Paid Ads,1,2024-10-16
CUST2392,Standard,2024-12-11,2025-07-31,50,Europe,Partnership,1,2025-03-22
CUST2393,Basic,2024-08-21,2025-04-02,20,APAC,Partnership,0,
CUST2394,Premium,2025-03-21,2025-09-30,100,LATAM,Referral,0,
CUST2395,Premium,2024-04-18,2024-07-25,100,North America,Partnership,0,
CUST2396,Premium,2024-05-24,2025-02-18,100,LATAM,Partnership,0,
CUST2397,Standard,2025-05-17,2025-06-29,50,Europe,Referral,0,
CUST2398,Premium,2024-11-14,2026-11-14,100,Europe,Partnership,0,
CUST2399,Premium,2024-10-15,2025-10-29,100,North America,Paid Ads,0,
CUST2400,Premium,2025-04-29,2025-08-01,100,Europe,Partnership,1,2025-06-16
CUST2401,Standard,2024-11-30,2026-12-04,50,Europe,Paid Ads,0,
CUST2402,Standard,2024-12-14,2026-08-27,50,LATAM,Partnership,0,
CUST2403,Premium,2024-11-25,2027-03-05,100,Europe,Paid Ads,0,
CUST2404,Basic,2025-05-15,2027-01-11,20,Europe,Paid Ads,0,
CUST2405,Basic,2025-01-28,2027-04-06,20,APAC,Organic,1,2025-12-24
CUST2406,Basic,2024-09-29,2025-01-05,20,LATAM,Referral,0,
CUST2407,Basic,2025-01-07,2027-06-24,20,APAC,Paid Ads,0,
CUST2408,Standard,2024-01-04,2025-01-03,50,Europe,Paid Ads,0,
CUST2409,Premium,2024-10-06,2025-09-28,100,LATAM,Paid Ads,0,
CUST2410,Standard,2024-05-03,2025-03-31,50,Europe,Paid Ads,0,
CUST2411,Premium,2024-09-11,2026-12-29,100,Europe,Partnership,0,
CUST2412,Premium,2024-09-24,2025-05-21,100,North America,Partnership,1,2024-10-01
CUST2413,Basic,2025-01-12,2026-06-02,20,LATAM,Organic,0,
CUST2414,Basic,2024-06-09,2026-03-09,20,LATAM,Referral,0,
CUST2415,Standard,2025-04-11,2026-02-17,50,North America,Partnership,0,
CUST2416,Premium,2024-06-15,2026-03-07,100,LATAM,Partnership,1,2024-07-03
CUST2417,Basic,2025-05-03,2026-06-14,20,North America,Partnership,1,2026-05-07
CUST2418,Standard,2024-11-27,2026-02-05,50,North America,Referral,0,
CUST2419,Premium,2024-11-27,2026-07-29,100,North America,Partnership,0,
CUST2420,Basic,2025-05-23,2025-08-26,20,North America,Paid Ads,0,
CUST2421,Basic,2024-06-16,2026-07-16,20,Europe,Organic,0,
CUST2422,Standard,2024-03-24,2025-06-19,50,APAC,Partnership,0,
CUST2423,Basic,2024-03-04,2025-09-22,20,LATAM,Referral,0,
CUST2424,Standard,2024-07-31,2025-12-02,50,Europe,Organic,0,
CUST2425,Standard,2024-02-27,2026-01-17,50,Europe,Paid Ads,0,
CUST2426,Basic,2025-05-05,2025-07-17,20,North America,Paid Ads,1,2025-06-04
CUST2427,Basic,2024-11-26,2026-01-26,20,Europe,Partnership,0,
CUST2428,Premium,2024-10-23,2026-04-10,100,LATAM,Organic,1,2025-12-22
CUST2429,Premium,2024-07-23,2026-04-17,100,North America,Organic,1,2025-03-16
CUST2430,Premium,2024-12-23,2027-01-10,100,LATAM,Organic,1,2026-01-04
CUST2431,Premium,2024-08-05,2025-02-06,100,Europe,Referral,0,
CUST2432,Premium,2025-01-18,2026-07-25,100,APAC,Partnership,0,
CUST2433,Basic,2024-07-19,2025-07-18,20,APAC,Partnership,0,
CUST2434,Standard,2025-04-07,2025-06-05,50,North America,Partnership,0,
CUST2435,Premium,2024-07-08,2024-11-30,100,LATAM,Paid Ads,1,2024-08-05
CUST2436,Premium,2024-11-01,2027-04-02,100,Europe,Paid Ads,0,
CUST2437,Basic,2025-04-19,2025-07-13,20,APAC,Partnership,0,
CUST2438,Basic,2024-01-25,2025-01-06,20,APAC,Paid Ads,1,2024-04-27
CUST2439,Standard,2025-02-01,2027-03-10,50,Europe,Referral,0,
CUST2440,Standard,2025-05-06,2026-12-31,50,Europe,Referral,0,
CUST2441,Premium,2024-04-19,2024-05-19,100,Europe,Organic,0,
CUST2442,Premium,2024-10-07,2024-11-06,100,North America,Organic,0,
CUST2443,Standard,2024-02-24,2025-04-05,50,Europe,Organic,0,
CUST2444,Basic,2024-03-18,2025-01-28,20,LATAM,Partnership,0,
CUST2445,Basic,2024-05-02,2025-04-06,20,APAC,Organic,1,2024-12-22
CUST2446,Basic,2025-05-02,2025-11-26,20,North America,Organic,1,2025-05-25
CUST2447,Premium,2024-10-06,2025-08-08,100,Europe,Referral,1,2025-07-22
CUST2448,Standard,2024-08-08,2024-11-12,50,North America,Paid Ads,0,
CUST2449,Standard,2025-05-24,2026-09-08,50,North America,Organic,0,
CUST2450,Standard,2024-02-15,2026-01-17,50,Europe,Organic,1,2024-11-29
CUST2451,Premium,2024-07-26,2026-11-24,100,APAC,Referral,0,
CUST2452,Premium,2024-08-28,2026-09-03,100,APAC,Paid Ads,0,
CUST2453,Basic,2025-05-15,2027-09-02,20,North America,Referral,0,
CUST2454,Premium,2025-01-07,2025-05-07,100,North America,Partnership,0,
CUST2455,Standard,2025-01-17,2026-12-22,50,LATAM,Paid Ads,0,
CUST2456,Premium,2024-12-21,2026-03-12,100,Europe,Partnership,0,
CUST2457,Standard,2024-12-21,2027-03-16,50,APAC,Referral,0,
CUST2458,Premium,2025-01-03,2026-04-20,100,LATAM,Referral,1,2025-05-13
CUST2459,Basic,2025-04-22,2026-08-26,20,APAC,Partnership,0,
CUST2460,Premium,2024-12-17,2026-06-18,100,Europe,Organic,0,
CUST2461,Premium,2024-06-12,2026-10-07,100,Europe,Partnership,0,
CUST2462,Basic,2025-03-05,2025-07-27,20,LATAM,Organic,0,
CUST2463,Premium,2024-01-05,2024-10-21,100,North America,Organic,0,
CUST2464,Premium,2024-12-08,2026-05-22,100,Europe,Paid Ads,1,2025-12-26
CUST2465,Premium,2024-08-12,2026-04-24,100,LATAM,Referral,0,
CUST2466,Standard,2025-04-09,2025-10-15,50,North America,Paid Ads,0,
CUST2467,Basic,2025-05-22,2025-11-15,20,North America,Organic,0,
CUST2468,Premium,2025-02-19,2026-01-25,100,APAC,Paid Ads,0,
CUST2469,Premium,2024-01-25,2024-03-11,100,North America,Paid Ads,1,2024-02-02
CUST2470,Basic,2024-03-09,2024-12-23,20,Europe,Organic,0,
CUST2471,Basic,2025-02-16,2025-03-28,20,LATAM,Partnership,0,
CUST2472,Standard,2025-01-18,2025-09-18,50,APAC,Referral,0,
CUST2473,Premium,2025-05-18,2025-07-19,100,LATAM,Organic,0,
CUST2474,Standard,2025-04-29,2027-08-23,50,North America,Partnership,0,
CUST2475,Premium,2024-12-25,2026-12-26,100,North America,Referral,0,
CUST2476,Basic,2025-05-14,2027-07-30,20,LATAM,Organic,0,
CUST2477,Standard,2024-03-25,2024-12-31,50,APAC,Organic,0,
CUST2478,Premium,2025-01-23,2027-03-31,100,North America,Referral,0,
CUST2479,Premium,2024-11-26,2025-11-08,100,LATAM,Organic,0,
CUST2480,Premium,2025-02-24,2025-07-01,100,LATAM,Paid Ads,1,2025-03-13
CUST2481,Premium,2024-03-11,2025-09-06,100,North America,Referral,0,
CUST2482,Standard,2024-09-16,2026-06-07,50,LATAM,Organic,1,2026-02-28
CUST2483,Standard,2024-10-27,2025-05-11,50,Europe,Referral,1,2025-03-30
CUST2484,Standard,2024-06-07,2026-11-11,50,LATAM,Organic,1,2025-10-14
CUST2485,Standard,2025-01-31,2027-05-05,50,Europe,Organic,0,
CUST2486,Premium,2024-02-14,2025-01-18,100,Europe,Referral,0,
CUST2487,Standard,2025-03-31,2027-08-05,50,LATAM,Paid Ads,0,
CUST2488,Basic,2024-05-22,2024-11-03,20,North America,Paid Ads,0,
CUST2489,Premium,2025-05-23,2026-07-02,100,North America,Referral,0,
CUST2490,Standard,2024-04-18,2025-07-20,50,North America,Partnership,0,
CUST2491,Standard,2024-03-09,2024-06-13,50,LATAM,Referral,1,2024-06-03
CUST2492,Standard,2024-09-06,2025-02-23,50,LATAM,Referral,1,2024-10-18
CUST2493,Basic,2025-04-01,2027-03-07,20,Europe,Paid Ads,0,
CUST2494,Standard,2024-03-09,2026-06-25,50,APAC,Referral,0,
CUST2495,Premium,2024-02-10,2024-11-03,100,LATAM,Organic,0,
CUST2496,Standard,2024-01-12,2025-02-25,50,Europe,Referral,1,2025-02-19
CUST2497,Basic,2024-01-10,2024-12-15,20,North America,Partnership,0,
CUST2498,Basic,2025-05-06,2027-09-03,20,APAC,Paid Ads,0,
CUST2499,Premium,2025-05-05,2026-01-09,100,LATAM,Referral,1,2025-08-13
CUST2500,Premium,2024-05-10,2025-11-13,100,North America,Paid Ads,1,2024-07-19
CUST2501,Standard,2024-09-09,2026-07-12,50,North America,Paid Ads,0,
CUST2502,Premium,2024-09-25,2025-12-15,100,APAC,Paid Ads,1,2025-05-05
CUST2503,Basic,2024-01-29,2024-09-12,20,APAC,Referral,0,
CUST2504,Standard,2024-08-18,2026-10-23,50,LATAM,Referral,0,
CUST2505,Standard,2024-09-04,2026-06-09,50,LATAM,Paid Ads,0,
CUST2506,Standard,2024-02-01,2025-05-03,50,North America,Referral,1,2024-03-16
CUST2507,Premium,2025-01-13,2025-11-23,100,Europe,Organic,0,
CUST2508,Standard,2024-11-30,2025-11-10,50,APAC,Partnership,0,
CUST2509,Standard,2024-05-20,2025-10-12,50,LATAM,Referral,0,
CUST2510,Premium,2024-03-05,2024-12-17,100,LATAM,Partnership,0,
CUST2511,Standard,2024-11-16,2025-11-12,50,APAC,Paid Ads,0,
CUST2512,Premium,2024-11-09,2025-06-23,100,Europe,Partnership,0,
CUST2513,Premium,2024-09-27,2026-07-01,100,LATAM,Partnership,0,
CUST2514,Premium,2024-10-29,2025-06-10,100,Europe,Paid Ads,0,
CUST2515,Standard,2025-04-18,2027-01-03,50,APAC,Paid Ads,0,
CUST2516,Basic,2024-07-29,2026-05-02,20,APAC,Paid Ads,0,
CUST2517,Standard,2025-01-18,2025-10-26,50,Europe,Referral,0,
CUST2518,Premium,2024-12-15,2025-06-12,100,APAC,Referral,0,
CUST2519,Basic,2025-01-20,2027-06-01,20,APAC,Organic,0,
CUST2520,Standard,2024-07-12,2026-11-20,50,North America,Organic,0,
CUST2521,Standard,2025-03-06,2025-10-25,50,LATAM,Partnership,0,
CUST2522,Standard,2025-05-02,2026-08-22,50,LATAM,Organic,0,
CUST2523,Basic,2024-05-05,2025-06-09,20,Europe,Paid Ads,0,
CUST2524,Basic,2024-10-11,2025-02-28,20,North America,Organic,0,
CUST2525,Standard,2025-03-09,2025-11-03,50,Europe,Organic,1,2025-08-26
CUST2526,Premium,2024-04-24,2025-05-04,100,North America,Organic,0,
CUST2527,Premium,2025-03-16,2025-12-17,100,APAC,Partnership,0,
CUST2528,Premium,2024-08-30,2025-03-03,100,APAC,Partnership,1,2025-01-27
CUST2529,Standard,2025-01-27,2025-09-22,50,Europe,Paid Ads,0,
CUST2530,Basic,2024-10-03,2027-02-08,20,Europe,Organic,0,
CUST2531,Basic,2024-08-14,2025-05-18,20,Europe,Referral,0,
CUST2532,Basic,2024-10-13,2025-03-01,20,Europe,Paid Ads,1,2024-12-31
CUST2533,Standard,2024-08-06,2025-04-30,50,LATAM,Referral,1,2024-09-17
CUST2534,Standard,2024-06-02,2026-07-28,50,LATAM,Referral,0,
CUST2535,Premium,2024-10-05,2025-06-02,100,LATAM,Organic,0,
CUST2536,Standard,2024-11-25,2025-01-15,50,LATAM,Partnership,0,
CUST2537,Premium,2024-07-29,2025-09-13,100,LATAM,Referral,1,2024-09-07
CUST2538,Premium,2025-02-17,2025-10-17,100,LATAM,Paid Ads,0,
CUST2539,Standard,2024-09-11,2026-10-13,50,LATAM,Partnership,0,
CUST2540,Basic,2024-01-25,2026-01-26,20,LATAM,Referral,0,
CUST2541,Basic,2024-01-23,2025-03-26,20,North America,Referral,0,
CUST2542,Standard,2025-05-17,2026-09-05,50,LATAM,Organic,0,
CUST2543,Standard,2024-09-18,2025-10-09,50,North America,Referral,0,
CUST2544,Standard,2024-06-10,2024-12-29,50,APAC,Referral,0,
CUST2545,Premium,2025-01-25,2026-03-04,100,Europe,Organic,1,2025-05-23
CUST2546,Basic,2024-02-21,2024-12-03,20,Europe,Organic,1,2024-07-01
CUST2547,Standard,2024-05-25,2025-09-13,50,Europe,Partnership,0,
CUST2548,Basic,2024-11-15,2025-06-03,20,Europe,Referral,0,
CUST2549,Basic,2024-06-29,2025-05-20,20,North America,Organic,0,
CUST2550,Standard,2024-01-18,2026-05-24,50,Europe,Paid Ads,0,
CUST2551,Premium,2024-04-13,2025-02-12,100,North America,Organic,0,
CUST2552,Basic,2025-01-12,2027-02-21,20,North America,Referral,0,
CUST2553,Premium,2024-01-09,2025-01-06,100,Europe,Paid Ads,0,
CUST2554,Standard,2025-02-07,2025-07-25,50,North America,Organic,0,
CUST2555,Standard,2024-09-04,2026-06-19,50,Europe,Paid Ads,0,
CUST2556,Premium,2024-09-08,2026-01-16,100,APAC,Referral,0,
CUST2557,Basic,2024-02-13,2024-05-21,20,Europe,Paid Ads,0,
CUST2558,Basic,2025-04-16,2026-11-08,20,North America,Partnership,0,
CUST2559,Premium,2025-04-22,2027-03-15,100,LATAM,Referral,0,
CUST2560,Standard,2025-02-21,2025-09-09,50,LATAM,Partnership,0,
CUST2561,Standard,2024-07-30,2024-11-12,50,Europe,Organic,0,
CUST2562,Standard,2025-02-26,2026-04-23,50,APAC,Organic,0,
CUST2563,Standard,2025-05-13,2026-01-01,50,North America,Partnership,0,
CUST2564,Basic,2025-04-05,2026-12-30,20,LATAM,Paid Ads,0,
CUST2565,Premium,2025-02-09,2025-11-16,100,Europe,Partnership,1,2025-06-06
CUST2566,Standard,2025-02-12,2026-07-04,50,APAC,Referral,0,
CUST2567,Standard,2024-05-13,2025-08-11,50,Europe,Referral,0,
CUST2568,Basic,2024-10-29,2025-12-16,20,Europe,Organic,1,2025-06-25
CUST2569,Standard,2024-10-28,2025-11-25,50,LATAM,Organic,0,
CUST2570,Premium,2025-05-05,2025-08-12,100,LATAM,Organic,0,
CUST2571,Basic,2024-01-12,2024-05-24,20,APAC,Paid Ads,1,2024-03-22
CUST2572,Basic,2025-01-15,2025-03-10,20,North America,Paid Ads,0,
CUST2573,Standard,2024-11-30,2025-10-17,50,LATAM,Partnership,0,
CUST2574,Premium,2025-05-14,2026-08-30,100,North America,Referral,0,
CUST2575,Basic,2025-01-21,2026-01-24,20,North America,Paid Ads,0,
CUST2576,Standard,2024-05-25,2026-08-13,50,APAC,Paid Ads,0,
CUST2577,Basic,2025-02-07,2025-10-20,20,LATAM,Partnership,1,2025-04-26
CUST2578,Basic,2025-03-04,2026-11-06,20,Europe,Paid Ads,0,
CUST2579,Basic,2024-08-03,2024-09-02,20,LATAM,Partnership,0,
CUST2580,Basic,2025-05-09,2027-08-22,20,North America,Partnership,1,2026-09-01
CUST2581,Basic,2024-03-22,2026-03-07,20,LATAM,Organic,0,
CUST2582,Standard,2024-09-21,2026-06-03,50,APAC,Referral,0,
CUST2583,Premium,2024-06-08,2026-05-22,100,APAC,Partnership,0,
CUST2584,Premium,2024-08-19,2026-12-31,100,APAC,Paid Ads,1,2025-12-27
CUST2585,Standard,2025-05-25,2027-07-05,50,APAC,Partnership,0,
CUST2586,Basic,2024-04-19,2026-09-09,20,APAC,Partnership,1,2024-12-04
CUST2587,Basic,2024-06-05,2024-10-13,20,Europe,Referral,0,
CUST2588,Premium,2025-02-13,2026-05-18,100,APAC,Referral,0,
CUST2589,Standard,2024-06-15,2026-04-14,50,North America,Paid Ads,0,
CUST2590,Premium,2024-02-28,2025-06-18,100,North America,Partnership,0,
CUST2591,Standard,2025-04-29,2025-06-29,50,Europe,Referral,0,
CUST2592,Standard,2024-08-29,2026-02-08,50,North America,Partnership,0,
CUST2593,Standard,2025-02-19,2026-06-04,50,LATAM,Paid Ads,0,
CUST2594,Standard,2024-12-10,2025-06-21,50,Europe,Paid Ads,0,
CUST2595,Premium,2024-04-13,2024-08-05,100,LATAM,Organic,1,2024-07-17
CUST2596,Basic,2025-05-19,2025-09-20,20,Europe,Referral,0,
CUST2597,Premium,2024-01-03,2025-05-29,100,Europe,Organic,0,
CUST2598,Basic,2024-12-31,2026-12-13,20,APAC,Partnership,0,
CUST2599,Basic,2024-12-04,2025-04-15,20,Europe,Partnership,1,2024-12-26
CUST2600,Basic,2024-06-23,2025-08-27,20,North America,Paid Ads,0,
CUST2601,Standard,2024-10-25,2026-08-16,50,North America,Partnership,0,
CUST2602,Basic,2024-03-07,2025-07-23,20,APAC,Paid Ads,0,
CUST2603,Standard,2025-05-23,2027-03-05,50,Europe,Organic,0,
CUST2604,Standard,2024-12-12,2026-11-22,50,North America,Referral,0,
CUST2605,Standard,2024-11-09,2025-10-05,50,LATAM,Partnership,0,
CUST2606,Standard,2024-11-12,2026-10-25,50,LATAM,Paid Ads,0,
CUST2607,Basic,2024-06-07,2024-08-13,20,LATAM,Paid Ads,1,2024-06-23
CUST2608,Basic,2024-05-09,2024-11-07,20,North America,Referral,0,
CUST2609,Standard,2024-09-01,2026-10-06,50,APAC,Partnership,0,
CUST2610,Standard,2024-08-02,2025-12-29,50,North America,Partnership,0,
CUST2611,Standard,2024-07-15,2025-08-02,50,Europe,Referral,1,2024-08-01
CUST2612,Standard,2025-05-24,2026-10-10,50,LATAM,Paid Ads,0,
CUST2613,Standard,2024-05-16,2026-09-28,50,APAC,Referral,0,
CUST2614,Premium,2024-07-07,2024-08-13,100,LATAM,Partnership,0,
CUST2615,Basic,2024-04-05,2025-09-15,20,APAC,Referral,0,
CUST2616,Standard,2024-05-23,2025-02-22,50,Europe,Organic,0,
CUST2617,Standard,2024-07-03,2025-10-03,50,APAC,Paid Ads,1,2024-07-08
CUST2618,Premium,2025-01-16,2026-01-26,100,APAC,Partnership,1,2025-09-21
CUST2619,Premium,2024-05-31,2025-06-05,100,Europe,Paid Ads,0,
CUST2620,Premium,2024-07-20,2025-11-07,100,APAC,Referral,0,
CUST2621,Premium,2024-10-24,2026-05-28,100,North America,Referral,0,
CUST2622,Standard,2024-12-06,2025-01-23,50,North America,Partnership,0,
CUST2623,Premium,2025-03-03,2026-07-20,100,North America,Referral,0,
CUST2624,Premium,2024-08-16,2025-12-19,100,Europe,Partnership,0,
CUST2625,Premium,2024-09-17,2025-11-25,100,North America,Paid Ads,0,
CUST2626,Premium,2024-08-15,2027-01-03,100,Europe,Organic,0,
CUST2627,Standard,2024-02-18,2024-06-04,50,North America,Referral,0,
CUST2628,Standard,2025-05-28,2027-07-17,50,LATAM,Organic,0,
CUST2629,Premium,2025-05-23,2027-02-06,100,APAC,Organic,0,
CUST2630,Premium,2024-08-28,2025-10-30,100,APAC,Organic,0,
CUST2631,Standard,2024-01-15,2026-01-15,50,Europe,Paid Ads,0,
CUST2632,Standard,2024-01-22,2024-06-01,50,Europe,Referral,1,2024-03-29
CUST2633,Basic,2025-03-01,2025-09-12,20,APAC,Partnership,0,
CUST2634,Basic,2024-04-09,2026-07-01,20,Europe,Partnership,0,
CUST2635,Standard,2024-06-08,2024-11-09,50,North America,Organic,0,
CUST2636,Basic,2024-10-03,2025-05-04,20,Europe,Organic,1,2025-01-27
CUST2637,Standard,2024-05-05,2025-10-09,50,North America,Referral,0,
CUST2638,Standard,2024-04-04,2025-04-30,50,North America,Partnership,0,
CUST2639,Basic,2024-03-29,2024-07-01,20,APAC,Organic,0,
CUST2640,Standard,2025-05-05,2027-07-19,50,Europe,Paid Ads,0,
CUST2641,Basic,2025-03-18,2025-08-01,20,APAC,Referral,0,
CUST2642,Standard,2024-07-13,2026-05-09,50,Europe,Paid Ads,0,
CUST2643,Premium,2025-05-21,2027-01-11,100,North America,Paid Ads,0,
CUST2644,Standard,2024-07-22,2024-10-02,50,APAC,Partnership,1,2024-08-16
CUST2645,Basic,2025-01-16,2026-12-11,20,APAC,Organic,0,
CUST2646,Premium,2025-04-19,2025-08-14,100,North America,Partnership,1,2025-05-02
CUST2647,Premium,2025-04-29,2026-10-17,100,North America,Paid Ads,0,
CUST2648,Premium,2024-02-03,2026-05-18,100,APAC,Organic,0,
CUST2649,Standard,2025-03-11,2026-02-04,50,Europe,Partnership,1,2025-05-05
CUST2650,Basic,2024-09-21,2027-02-03,20,APAC,Paid Ads,0,
CUST2651,Basic,2025-02-25,2025-06-11,20,APAC,Partnership,0,
CUST2652,Standard,2024-11-11,2027-01-06,50,North America,Referral,0,
CUST2653,Basic,2024-12-01,2025-07-08,20,North America,Partnership,0,
CUST2654,Basic,2024-04-26,2024-08-31,20,North America,Partnership,0,
CUST2655,Standard,2024-07-06,2026-03-18,50,APAC,Organic,0,
CUST2656,Basic,2024-10-10,2025-09-23,20,Europe,Organic,0,
CUST2657,Premium,2024-10-31,2025-03-12,100,North America,Partnership,0,
CUST2658,Basic,2024-04-05,2026-03-09,20,APAC,Referral,0,
CUST2659,Premium,2024-03-11,2024-07-15,100,North America,Paid Ads,0,
CUST2660,Premium,2025-05-03,2025-07-15,100,North America,Organic,0,
CUST2661,Standard,2024-09-27,2025-04-07,50,LATAM,Organic,0,
CUST2662,Premium,2024-12-08,2025-06-28,100,Europe,Organic,0,
CUST2663,Premium,2025-04-26,2026-01-04,100,North America,Organic,0,
CUST2664,Basic,2025-02-21,2025-03-28,20,Europe,Paid Ads,0,
CUST2665,Standard,2024-08-31,2024-11-29,50,Europe,Referral,0,
CUST2666,Premium,2024-10-26,2025-11-12,100,LATAM,Paid Ads,1,2025-08-25
CUST2667,Standard,2024-09-12,2026-07-05,50,APAC,Partnership,0,
CUST2668,Basic,2025-05-24,2025-06-24,20,LATAM,Partnership,0,
CUST2669,Standard,2024-05-11,2026-01-21,50,Europe,Partnership,0,
CUST2670,Premium,2024-05-15,2026-06-12,100,North America,Paid Ads,1,2025-01-26
CUST2671,Premium,2025-02-08,2025-07-24,100,North America,Organic,0,
CUST2672,Standard,2024-08-03,2026-09-06,50,North America,Organic,1,2026-07-17
CUST2673,Basic,2024-12-15,2025-08-13,20,LATAM,Organic,0,
CUST2674,Basic,2024-11-28,2026-02-21,20,North America,Partnership,0,
CUST2675,Premium,2024-07-25,2026-06-05,100,APAC,Referral,1,2025-08-28
CUST2676,Standard,2025-05-16,2026-10-28,50,Europe,Paid Ads,0,
CUST2677,Standard,2024-01-04,2025-04-21,50,North America,Partnership,0,
CUST2678,Basic,2024-10-23,2025-06-18,20,North America,Referral,0,
CUST2679,Standard,2024-10-13,2025-05-12,50,Europe,Partnership,0,
CUST2680,Basic,2025-04-10,2026-05-01,20,LATAM,Organic,0,
CUST2681,Basic,2024-10-09,2027-03-17,20,LATAM,Paid Ads,0,
CUST2682,Standard,2025-05-06,2026-01-16,50,APAC,Paid Ads,0,
CUST2683,Basic,2025-05-12,2026-07-09,20,North America,Paid Ads,0,
CUST2684,Premium,2024-10-01,2026-11-08,100,Europe,Organic,0,
CUST2685,Standard,2024-11-13,2027-01-16,50,North America,Partnership,0,
CUST2686,Basic,2024-10-16,2025-07-31,20,North America,Paid Ads,0,
CUST2687,Premium,2024-01-04,2024-07-04,100,Europe,Referral,0,
CUST2688,Standard,2024-01-02,2025-06-07,50,LATAM,Partnership,0,
CUST2689,Basic,2024-09-14,2026-09-26,20,APAC,Referral,0,
CUST2690,Premium,2024-12-31,2025-05-08,100,Europe,Referral,0,
CUST2691,Premium,2024-11-28,2025-02-12,100,Europe,Paid Ads,0,
CUST2692,Standard,2024-12-07,2026-05-25,50,LATAM,Paid Ads,0,
CUST2693,Premium,2024-04-15,2025-12-14,100,North America,Organic,0,
